Model,Scenario,Region,Variable,Unit,1990,1995,2000,2005,2010,2015,2017,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
BLUES 2.0,ELV-SSP2-NDC-D0-N,Brazil,Final Energy|Industry,EJ/yr,,,,,1.1474402676507358,1.1552655999684958,,1.207226725914816,,,,,1.1180405086274878,,,,,1.2523166506526402,1.366115481873216,1.4942008723443838,1.631346307900272,1.720174830662016,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D0-N,Brazil,Primary Energy|Coal,EJ/yr,,,,,0.35210299650393606,0.481611844,,0.496409513,,,,,0.4925061,,,,,0.46699175786400005,0.512923204,0.547742407,0.582762448,0.548789375,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D0-N,Brazil,Primary Energy|Fossil|w/ CCS,EJ/yr,,,,,0.048711577,0.043128761,,0.025569704159999998,,,,,0.062070241,,,,,0.053243429,0.110591804,0.6198826088819519,1.1671690688462881,1.16461574,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D0-N,Brazil,Final Energy|Geothermal,EJ/yr,,,,,0,0,,0,,,,,0,,,,,0,0,0,0,0,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D0-N,Brazil,Primary Energy|Secondary Energy Trade,EJ/yr,,,,,0.629278054,1.191950866670832,,0.15955011497995203,,,,,0.131189161,,,,,-0.244594212,-0.239163349,-0.262572235,-1.049207094,-1.014140274,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D0-N,Brazil,Final Energy|Solar,EJ/yr,,,,,0,0,,0,,,,,0,,,,,0,0,0,0,0,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D0-N,Brazil,GDP|PPP,billion USD_2010/yr,,,,,2849.54,3016.14,,2935.82,,,,,3409.83,,,,,3706.49,4214.96,4880.88,5692.08,6623.24,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Primary Energy|Hydro,EJ/yr,,,,,1.451842621,1.307177118,,1.439847689,,,,,1.6234636283125923,,,,,1.6315526220256802,1.6521343711691037,1.6624585495859039,1.667162838976272,1.6593342632755204,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Final Energy|Commercial,EJ/yr,,,,,0.434058044,0.5285964014390878,,0.503873012,,,,,0.767328024,,,,,0.8397072785476799,0.9432255538703519,1.059454831,1.1838601892822402,1.319328133,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Primary Energy|Biomass,EJ/yr,,,,,3.3833794669776003,3.543675528,,3.7790844358536004,,,,,4.447211831859456,,,,,4.872264007190689,4.969848216150001,5.028655038911712,5.016476226442751,5.072999899222368,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,,,,,39.075012533125005,84.01057550596875,,61.655063332500006,,,,,44.329857772656254,,,,,34.514029706220626,25.866861297327016,20.594025040725477,16.69282907747509,9.502368912,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Final Energy|Residential,EJ/yr,,,,,0.652113345,0.766288528,,0.8293010974169759,,,,,0.9418567649163839,,,,,0.8895270357321119,0.9064041104626559,0.9213217373345759,0.967210794,1.006813311242976,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Primary Energy|Solar,EJ/yr,,,,,8.42957E-05,0.000413715,,0.058643990914607994,,,,,0.183247049,,,,,0.26872537651344003,0.31985060536483206,0.354077789,0.388218691,0.38822342090112005,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Emissions|Kyoto Gases,Mt CO2-equiv/yr,,,,,1341.069599,1571.1257349999998,,1808.426291,,,,,1326.894145,,,,,1208.0211290000002,696.207231,590.686226,423.38507200000004,340.13690700000006,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Final Energy,EJ/yr,,,,,6.755098078179503,8.197712221136399,,8.017144069666607,,,,,9.398343227813855,,,,,10.358730973390752,10.69081309207483,11.073925275662159,11.570399343358993,11.76308498163528,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Population,million,,,,,194.9,203.2,,212.564938,,,,,217.561951,,,,,222.22066800000002,225.602922,227.643791,228.382237,227.81337100000002,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Final Energy|Transportation|Electricity,EJ/yr,,,,,0.005428346,0.008632819,,0.012487480687440001,,,,,0.015397093246463999,,,,,0.025066727,0.10831203543556799,0.186324848,0.22577359935585595,0.317219552,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Primary Energy|Nuclear,EJ/yr,,,,,0.1495401078857143,0.15172780525714288,,0.14471690194285716,,,,,0.15778812342857146,,,,,0.15778812342857146,0.15778812342857146,0.15778812342857146,0.15778812342857146,0.15778812342857146,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Final Energy|Residential and Commercial,EJ/yr,,,,,1.086171388750656,1.2948849293941438,,1.333174109550912,,,,,1.7091847894098238,,,,,1.729234314279792,1.849629664333008,1.980776568107376,2.1510709836546242,2.3261414437460157,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Final Energy|Heat,EJ/yr,,,,,0,0,,0,,,,,0,,,,,0,0,0,0,0,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Primary Energy|Fossil|w/o CCS,EJ/yr,,,,,5.753587524932737,7.293783766932864,,6.399201745,,,,,7.325394371048882,,,,,7.655987602261728,7.27143289,6.778172514157344,6.574302765049249,6.322590143973505,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Primary Energy,EJ/yr,,,,,10.795250660349684,12.423030317813192,,12.058728422467146,,,,,14.10323999559507,,,,,14.995577612489168,14.99675428504568,15.432996932587564,15.989232445770076,16.175828980305198,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Primary Energy|Fossil,EJ/yr,,,,,5.8022991015583685,7.336912527875232,,6.424771449440881,,,,,7.387464611970289,,,,,7.709190212258784,7.3819838731786565,7.398014349924144,7.7308433194236486,7.476907497071906,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Primary Energy|Wind,EJ/yr,,,,,0.008105067,0.083123623,,0.211663956,,,,,0.304064751,,,,,0.35605727107199997,0.5151490957545121,0.8320030822185119,1.028743246997712,1.4205757764057123,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Carbon Capture,Mt CO2/yr,,,,,0.000841,0.07319,,0.222303,,,,,0.407276,,,,,0.717672,3.2515140000000002,16.167047,23.074908999999998,28.013101,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Primary Energy|Gas,EJ/yr,,,,,0.8325916766820001,1.320464238883632,,1.8904199967849598,,,,,2.161842170648688,,,,,2.492335385,2.272632553846368,2.3879203040426398,2.3955654111163205,2.16709923,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Primary Energy|Non-Biomass Renewables,EJ/yr,,,,,1.460031984,1.3907144567072158,,1.710155635229808,,,,,2.110775428336752,,,,,2.25633527,2.487134072288448,2.8485394203231356,3.0841247764751043,3.4681334605823526,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Final Energy|Hydrogen,EJ/yr,,,,,0,0,,0,,,,,0,,,,,0,0,0,0,0,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Final Energy|Electricity,EJ/yr,,,,,1.626169829,2.524144833,,2.602188751,,,,,2.833791904,,,,,2.879443865,3.0299757894719996,3.2882361654527994,3.5767040748191996,3.922264825,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Emissions|CO2,Mt CO2/yr,,,,,694.4038519999999,904.4447969999999,,1129.489858,,,,,654.17248,,,,,571.990727,100.53280899999993,22.928462000000025,-126.530364,-186.86902,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,474.284028,562.022797,,533.0028580000001,,,,,544.37713,,,,,548.425809,541.509149,527.755318,547.687862,536.49122,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Final Energy|Industry|Electricity,EJ/yr,,,,,0,0,,0,,,,,0,,,,,0,0,0,0,0,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Primary Energy|Oil,EJ/yr,,,,,4.617604428372433,5.534836445059632,,4.037941939907952,,,,,4.733109197967745,,,,,4.750601875,4.597175605271617,4.465140106201056,4.754652695078977,4.762247186336546,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Final Energy|Transportation,EJ/yr,,,,,2.8994230618123673,3.5796677228635674,,3.3781725413981274,,,,,3.9591932106107515,,,,,4.129563697044912,3.977049679,3.837704920054559,3.8072143141403036,3.5223770752954557,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Final Energy|Gases,EJ/yr,,,,,0.9716138414838719,0.7827010050304801,,1.088984747698128,,,,,1.3395645883690561,,,,,1.398620326,1.5811498804429438,1.685154024705024,1.804684083020784,1.9544516549251199,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Final Energy|Residential and Commercial|Electricity,EJ/yr,,,,,0.700549458,0.8988477686827199,,0.9448061552513278,,,,,1.304132994696816,,,,,1.374438696391152,1.4903440004651038,1.618258325638752,1.7710588964050564,1.938298072830912,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Final Energy|Industry,EJ/yr,,,,,1.1474402676507358,1.1552655999684958,,1.207226725914816,,,,,1.1176265005505277,,,,,1.251725237312256,1.366106851100736,1.493443806513984,1.619987529823632,1.680083721655344,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Primary Energy|Coal,EJ/yr,,,,,0.35210299650393606,0.481611844,,0.496409513,,,,,0.492513243,,,,,0.466252952,0.512175714,0.5449539396804481,0.5806252132283519,0.547561081,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Primary Energy|Fossil|w/ CCS,EJ/yr,,,,,0.048711577,0.043128761,,0.025569704159999998,,,,,0.062070241,,,,,0.05320261,0.110550984,0.6198418357668001,1.1565405543743998,1.1543173530984003,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Final Energy|Geothermal,EJ/yr,,,,,0,0,,0,,,,,0,,,,,0,0,0,0,0,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Primary Energy|Secondary Energy Trade,EJ/yr,,,,,0.629278054,1.191950866670832,,0.15955011497995203,,,,,0.14221377126374404,,,,,-0.237619769,-0.240260827,-0.279820191,-1.095755314,-1.079815735,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,Final Energy|Solar,EJ/yr,,,,,0,0,,0,,,,,0,,,,,0,0,0,0,0,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D1-N,Brazil,GDP|PPP,billion USD_2010/yr,,,,,2849.54,3016.14,,2935.82,,,,,3409.83,,,,,3706.49,4214.96,4880.88,5692.08,6623.24,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Primary Energy|Hydro,EJ/yr,,,,,1.451842621,1.307177118,,1.439847689,,,,,1.623512468115792,,,,,1.6316411829346078,1.6519295966627523,1.661993106892128,1.6665114761413922,1.6595417707862403,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Final Energy|Commercial,EJ/yr,,,,,0.434058044,0.5285964014390878,,0.503873012,,,,,0.767328024,,,,,0.8397072785476799,0.9432255538703519,1.059454831,1.1838601892822402,1.3193281293494399,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Primary Energy|Biomass,EJ/yr,,,,,3.3833794669776003,3.543675528,,3.7790844358536004,,,,,4.448141901032256,,,,,4.881097989896832,4.9975088071260965,5.060564488539072,5.116560331082256,5.158797900527232,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,,,,,39.075012533125005,84.01057550596875,,61.655063332500006,,,,,44.332531087250004,,,,,34.45468096271819,25.741277046706287,20.39641466925892,16.387044901491226,9.198655393,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Final Energy|Residential,EJ/yr,,,,,0.652113345,0.766288528,,0.8293010974169759,,,,,0.9418567653578879,,,,,0.8892895425311519,0.9064041104626559,0.9218495143697759,0.9672188559200641,1.006813312189056,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Primary Energy|Solar,EJ/yr,,,,,8.42957E-05,0.000413715,,0.058643990914607994,,,,,0.183247049,,,,,0.268917746,0.31985060536483206,0.35360279013311996,0.39011113432511996,0.39012311800511995,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Emissions|Kyoto Gases,Mt CO2-equiv/yr,,,,,1341.069599,1571.1257349999998,,1808.426291,,,,,1326.8940699999998,,,,,1208.0254370000002,689.3558580000001,581.2741660000002,390.955381,268.8765450000001,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Final Energy,EJ/yr,,,,,6.755098078179503,8.197712221136399,,8.017144069666607,,,,,9.398289078294335,,,,,10.363262998074912,10.696214694018094,11.078568043236142,11.57504658885576,11.693105354044656,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Population,million,,,,,194.9,203.2,,212.564938,,,,,217.561951,,,,,222.22066800000002,225.602922,227.643791,228.382237,227.81337100000002,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Final Energy|Transportation|Electricity,EJ/yr,,,,,0.005428346,0.008632819,,0.012487480687440001,,,,,0.015397093246463999,,,,,0.025066724575391996,0.10831203540403198,0.18611088215342397,0.22556467023379198,0.34290261,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Primary Energy|Nuclear,EJ/yr,,,,,0.1495401078857143,0.15172780525714288,,0.14471690194285716,,,,,0.15778812342857146,,,,,0.15778812342857146,0.15778812342857146,0.15778812342857146,0.15778812342857146,0.15778812342857146,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Final Energy|Residential and Commercial,EJ/yr,,,,,1.086171388750656,1.2948849293941438,,1.333174109550912,,,,,1.709184789851328,,,,,1.7289968210788318,1.849629664333008,1.981304345142576,2.1510790452023043,2.326141441538496,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Final Energy|Heat,EJ/yr,,,,,0,0,,0,,,,,0,,,,,0,0,0,0,0,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Primary Energy|Fossil|w/o CCS,EJ/yr,,,,,5.753587524932737,7.293783766932864,,6.399201745,,,,,7.208269273,,,,,7.662587126,7.249688156696257,6.750900114627168,6.5563493161811035,6.288437073415537,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Primary Energy,EJ/yr,,,,,10.795250660349684,12.423030317813192,,12.058728422467146,,,,,13.98709380700179,,,,,15.009764737028812,15.000413139858079,15.441805566625371,16.07150325276041,16.256175110494397,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Primary Energy|Fossil,EJ/yr,,,,,5.8022991015583685,7.336912527875232,,6.424771449440881,,,,,7.270339514401009,,,,,7.715494881810146,7.359944286657313,7.370447096677967,7.707455532919728,7.437414279341521,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Primary Energy|Wind,EJ/yr,,,,,0.008105067,0.083123623,,0.211663956,,,,,0.304064751,,,,,0.35482481265599997,0.513391721,0.837409961,1.033076654863344,1.4525099184057124,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Carbon Capture,Mt CO2/yr,,,,,0.000841,0.07319,,0.222303,,,,,0.406645,,,,,0.7320899999999999,4.159478,18.065094,25.825223,30.980876,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Primary Energy|Gas,EJ/yr,,,,,0.8325916766820001,1.320464238883632,,1.8904199967849598,,,,,2.1597976387882083,,,,,2.4955040356466407,2.2723444958230083,2.388975063,2.3912169251322237,2.1629911990314246,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Primary Energy|Non-Biomass Renewables,EJ/yr,,,,,1.460031984,1.3907144567072158,,1.710155635229808,,,,,2.110824268139952,,,,,2.255383741893264,2.485171922646096,2.853005858,3.0896992653298563,3.502174807197073,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Final Energy|Hydrogen,EJ/yr,,,,,0,0,,0,,,,,0,,,,,0,0,0,0,0,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Final Energy|Electricity,EJ/yr,,,,,1.626169829,2.524144833,,2.602188751,,,,,2.833691714,,,,,2.879333048,3.029827602,3.2894357948927992,3.576839648,3.9477878872271996,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Emissions|CO2,Mt CO2/yr,,,,,694.4038519999999,904.4447969999999,,1129.489858,,,,,654.1653769999999,,,,,572.2875160000001,97.90498399999996,18.500717000000122,-152.338825,-249.770059,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,,,,,474.284028,562.022797,,533.0028580000001,,,,,541.9719170000001,,,,,547.996511,539.312284,524.4842590000001,538.999532,520.398457,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Final Energy|Industry|Electricity,EJ/yr,,,,,0,0,,0,,,,,0,,,,,0,0,0,0,0,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Primary Energy|Oil,EJ/yr,,,,,4.617604428372433,5.534836445059632,,4.037941939907952,,,,,4.618015580769984,,,,,4.748396179391281,4.576154176296576,4.438009707160895,4.738713575476464,4.7295810578570405,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Final Energy|Transportation,EJ/yr,,,,,2.8994230618123673,3.5796677228635674,,3.3781725413981274,,,,,3.959192422210752,,,,,4.1286260349493915,3.977332866408384,3.840261337833696,3.808768983,3.444279033237408,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Final Energy|Gases,EJ/yr,,,,,0.9716138414838719,0.7827010050304801,,1.088984747698128,,,,,1.3395853327498561,,,,,1.4210540111733119,1.5861839449073758,1.6858330553341438,1.8106256733691681,1.9793435408259836,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Final Energy|Residential and Commercial|Electricity,EJ/yr,,,,,0.700549458,0.8988477686827199,,0.9448061552513278,,,,,1.304132994696816,,,,,1.374438696391152,1.4903440004651038,1.618258325638752,1.7710588964050564,1.938298072830912,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Final Energy|Industry,EJ/yr,,,,,1.1474402676507358,1.1552655999684958,,1.207226725914816,,,,,1.116535386486528,,,,,1.235998903684608,1.3660870379780161,1.4934535192866238,1.618647838285392,1.6668416445639838,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Primary Energy|Coal,EJ/yr,,,,,0.35210299650393606,0.481611844,,0.496409513,,,,,0.492526295,,,,,0.471594667,0.5114456145377281,0.543462327,0.577525032,0.544842022,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Primary Energy|Fossil|w/ CCS,EJ/yr,,,,,0.048711577,0.043128761,,0.025569704159999998,,,,,0.062070241,,,,,0.052907756,0.11025613,0.6195469820507999,1.1511062167386241,1.148977205925984,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Final Energy|Geothermal,EJ/yr,,,,,0,0,,0,,,,,0,,,,,0,0,0,0,0,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Primary Energy|Secondary Energy Trade,EJ/yr,,,,,0.629278054,1.191950866670832,,0.15955011497995203,,,,,0.035978301,,,,,-0.229792926,-0.242468856,-0.288930604,-1.09004374,-1.092066151,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,Final Energy|Solar,EJ/yr,,,,,0,0,,0,,,,,0,,,,,0,0,0,0,0,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-D2-N,Brazil,GDP|PPP,billion USD_2010/yr,,,,,2849.54,3016.14,,2935.82,,,,,3409.83,,,,,3706.49,4214.96,4880.88,5692.08,6623.24,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Primary Energy|Hydro,EJ/yr,,,,,1.451842621,1.307177118,,1.439847689,,,,,1.6235747193283199,,,,,1.631396168807616,1.651770869699088,1.6610832465557763,1.667098899925488,1.6608363702910565,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Final Energy|Commercial,EJ/yr,,,,,0.434058044,0.5285964014390878,,0.503873012,,,,,0.767328024,,,,,0.8397072776015999,0.9432255538703519,1.059454831,1.183860189,1.3193281293494399,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Primary Energy|Biomass,EJ/yr,,,,,3.3833794669776003,3.543675528,,3.7790844358536004,,,,,4.476805444472256,,,,,4.872815581070736,4.9500827464389126,4.838257219869217,5.001811109962705,6.402972192752161,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Emissions|CO2|Energy|Supply|Electricity,Mt CO2/yr,,,,,39.075012533125005,84.01057550596875,,61.655063332500006,,,,,43.44988402834375,,,,,34.73632134,25.71517861627685,22.408412667162825,28.04388197478105,5.430374820390339,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Final Energy|Residential,EJ/yr,,,,,0.652113345,0.766288528,,0.8293010974169759,,,,,0.9412448491078559,,,,,0.889527038,0.9071589010337279,0.922012727,0.967401415,1.0009953135691199,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Primary Energy|Solar,EJ/yr,,,,,8.42957E-05,0.000413715,,0.058643990914607994,,,,,0.183247049,,,,,0.26872537651344003,0.31917129337151995,0.35345589859872006,0.387574347,0.393780045,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Emissions|Kyoto Gases,Mt CO2-equiv/yr,,,,,1341.069599,1571.1257349999998,,1808.426291,,,,,1327.942691,,,,,1208.0016180000002,695.2201070000001,608.7821500000001,488.7951579999999,6.494296000000077,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Final Energy,EJ/yr,,,,,6.755098078179503,8.197712221136399,,8.017144069666607,,,,,9.400839110159616,,,,,10.358461945325086,10.676620748894832,11.08305653423832,11.56572925431912,11.656832875165296,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Population,million,,,,,194.9,203.2,,212.564938,,,,,217.561951,,,,,222.22066800000002,225.602922,227.643791,228.382237,227.81337100000002,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Final Energy|Transportation|Electricity,EJ/yr,,,,,0.005428346,0.008632819,,0.012487480687440001,,,,,0.015397093246463999,,,,,0.025066726,0.10984290943262398,0.188282277,0.244124963,0.38665478639145595,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Primary Energy|Nuclear,EJ/yr,,,,,0.1495401078857143,0.15172780525714288,,0.14471690194285716,,,,,0.15778812342857146,,,,,0.15778812342857146,0.15778812342857146,0.15778812342857146,0.15778812342857146,0.15778812342857146,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Final Energy|Residential and Commercial,EJ/yr,,,,,1.086171388750656,1.2948849293941438,,1.333174109550912,,,,,1.708572873601296,,,,,1.7292343155412317,1.8503844549040798,1.981467558,2.151261603952704,2.3203234429185597,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Final Energy|Heat,EJ/yr,,,,,0,0,,0,,,,,0,,,,,0,0,0,0,0,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Primary Energy|Fossil|w/o CCS,EJ/yr,,,,,5.753587524932737,7.293783766932864,,6.399201745,,,,,7.204235681961072,,,,,7.655301642195791,7.262155308962737,6.931008228768193,6.667100908458912,5.174980548753457,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Primary Energy,EJ/yr,,,,,10.795250660349684,12.423030317813192,,12.058728422467146,,,,,14.016776510202174,,,,,15.004991376923595,14.98013337859918,15.402414143823245,16.00282974584763,16.44708135368576,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Primary Energy|Fossil,EJ/yr,,,,,5.8022991015583685,7.336912527875232,,6.424771449440881,,,,,7.271296422948865,,,,,7.712962432463232,7.377164473698577,7.554512694080449,7.8153198068560314,6.287791045368097,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Primary Energy|Wind,EJ/yr,,,,,0.008105067,0.083123623,,0.211663956,,,,,0.304064751,,,,,0.36130369464000006,0.5241558719625121,0.8373169612905119,0.9732374587257121,1.5439135769817123,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Carbon Capture,Mt CO2/yr,,,,,0.000841,0.07319,,0.222303,,,,,0.407759,,,,,0.785674,4.240119,10.541125999999998,30.485764,114.96233299999999,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Primary Energy|Gas,EJ/yr,,,,,0.8325916766820001,1.320464238883632,,1.8904199967849598,,,,,2.1673449336150723,,,,,2.517316537644576,2.2769885905264804,2.389574800578816,2.38775712,1.9172846452644001,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Primary Energy|Non-Biomass Renewables,EJ/yr,,,,,1.460031984,1.3907144567072158,,1.710155635229808,,,,,2.110886519,,,,,2.261425239961056,2.495098035,2.8518561064450085,3.0279107056003203,3.598529992136929,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Final Energy|Hydrogen,EJ/yr,,,,,0,0,,0,,,,,0,,,,,0,0,0,0,0,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Final Energy|Electricity,EJ/yr,,,,,1.626169829,2.524144833,,2.602188751,,,,,2.833882791,,,,,2.8802186733599995,3.031490369,3.292392799,3.579338182,4.0467623649407996,,,,,,,,,,
BLUES 2.0,ELV-SSP2-NDC-LTS-N,Brazil,Emissions|CO2,Mt CO2/yr,,,,,694.4038519999999,904.4447969999999,,1129.489858,,,,,655.53716,,,,,572.559286,103.48159600000002,44.96543500000007,-64.326467,-481.177203,,,,,,,,,,
